Stock,Date,Open,High,Low,Close,Volume,Sector,Prev_Close,Daily_Return,Volatility_x,Volatility_y,Volatility,Cumulative_Return
INDUSINDBK.NS,2024-11-06,1092.3,1098.6,1068.25,1077.65,7153974,Financial Services,1090.1,-1.1420970553160095,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3184994529782653
INDUSINDBK.NS,2024-11-07,1086.0,1086.0,1051.0,1056.8,4901367,Financial Services,1077.65,-1.9347654618846688,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3316848901845969
INDUSINDBK.NS,2024-11-08,1061.45,1061.45,1048.05,1053.8,2107903,Financial Services,1056.8,-0.2838758516275549,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.333582075394141
INDUSINDBK.NS,2024-11-11,1053.0,1067.5,1040.0,1060.8,4918839,Financial Services,1053.8,0.6642626684380338,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3291553099052047
INDUSINDBK.NS,2024-11-12,1061.3,1065.45,1051.55,1059.55,2186055,Financial Services,1060.8,-0.11783559577677226,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3299458037425147
INDUSINDBK.NS,2024-11-13,1053.8,1067.8,1032.2,1036.7,4850346,Financial Services,1059.55,-2.1565759048652646,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3443960310885422
INDUSINDBK.NS,2024-11-14,1043.0,1045.0,1015.0,1017.15,2612235,Financial Services,1036.7,-1.8857914536510145,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3567593547040714
INDUSINDBK.NS,2024-11-18,1015.5,1017.95,1000.05,1004.6,5427908,Financial Services,1017.15,-1.2338396500024533,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.36469591283066416
INDUSINDBK.NS,2024-11-19,1010.5,1032.0,998.1,1000.2,5718490,Financial Services,1004.6,-0.4379852677682637,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3674784511379955
INDUSINDBK.NS,2024-11-21,1000.4,1003.0,966.4,981.45,6606440,Financial Services,1000.2,-1.8746250749850029,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3793358586976462
INDUSINDBK.NS,2024-11-22,986.0,1002.45,981.4,998.2,4026863,Financial Services,981.45,1.7066585154618168,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.36874324127769165
INDUSINDBK.NS,2024-11-25,1020.0,1022.05,997.05,1003.5,6491357,Financial Services,998.2,0.5309557202965292,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.365391547407497
INDUSINDBK.NS,2024-11-26,1011.7,1017.7,998.1,1009.6,2390208,Financial Services,1003.5,0.6078724464374711,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.36153393748142393
INDUSINDBK.NS,2024-11-27,1012.0,1012.0,994.5,1001.95,4798242,Financial Services,1009.6,-0.757725832012676,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3663717597657614
INDUSINDBK.NS,2024-11-28,1005.95,1013.4,991.35,993.6,4822835,Financial Services,1001.95,-0.8333749189081314,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.37165225859899254
INDUSINDBK.NS,2024-11-29,998.1,999.5,987.3,995.85,4815934,Financial Services,993.6,0.22644927536231885,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3702293696918344
INDUSINDBK.NS,2024-12-02,990.05,993.15,979.0,990.95,4969967,Financial Services,995.85,-0.49204197419289825,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3733281055340898
INDUSINDBK.NS,2024-12-03,993.0,1011.5,991.4,998.35,4665094,Financial Services,990.95,0.7467581613603085,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3686483820172143
INDUSINDBK.NS,2024-12-04,1005.0,1005.95,990.5,998.85,4256690,Financial Services,998.35,0.050082636349977463,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3683321844822902
INDUSINDBK.NS,2024-12-05,1006.0,1006.0,990.55,998.2,5254145,Financial Services,998.85,-0.06507483606146841,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3687432412776914
INDUSINDBK.NS,2024-12-06,1000.0,1003.05,986.3,990.35,6258019,Financial Services,998.2,-0.7864155479863777,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3737075425759985
INDUSINDBK.NS,2024-12-09,992.8,994.0,977.8,982.6,3565285,Financial Services,990.35,-0.782551623163528,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3786086043673208
INDUSINDBK.NS,2024-12-10,983.0,988.4,979.1,984.3,3843321,Financial Services,982.6,0.17301038062283042,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.37753353274857915
INDUSINDBK.NS,2024-12-11,985.5,999.9,981.25,984.85,4679888,Financial Services,984.3,0.05587727318907531,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.37718571546016266
INDUSINDBK.NS,2024-12-12,986.0,1005.5,986.0,997.95,5771673,Financial Services,984.85,1.3301517997664642,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3689013400451534
INDUSINDBK.NS,2024-12-13,991.0,997.65,965.55,986.65,5674567,Financial Services,997.95,-1.132321258580096,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3760474043344362
INDUSINDBK.NS,2024-12-16,987.9,1007.95,985.55,999.35,3058066,Financial Services,986.65,1.2871839051335372,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.36801598694736615
INDUSINDBK.NS,2024-12-17,1002.0,1002.0,972.0,975.65,3294161,Financial Services,999.35,-2.371541501976289,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.38300375010276466
INDUSINDBK.NS,2024-12-18,976.8,979.3,960.5,965.2,2958191,Financial Services,975.65,-1.0710808179162539,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.38961227858267666
INDUSINDBK.NS,2024-12-19,959.0,966.85,948.0,964.4,3665813,Financial Services,965.2,-0.08288437629507545,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3901181946385551
INDUSINDBK.NS,2024-12-20,960.0,966.85,926.45,929.45,4466131,Financial Services,964.4,-3.6240149315636594,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.4122204023297439
INDUSINDBK.NS,2024-12-23,938.95,948.8,930.05,945.7,2502370,Financial Services,929.45,1.7483457959008015,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.4019439824447133
INDUSINDBK.NS,2024-12-24,941.0,946.0,929.8,935.3,5603093,Financial Services,945.7,-1.0997144971978523,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.408520891171133
INDUSINDBK.NS,2024-12-26,940.0,945.0,928.25,931.95,5262262,Financial Services,935.3,-0.35817384796321067,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.41063941465512377
INDUSINDBK.NS,2024-12-27,933.05,971.1,933.05,953.4,6300341,Financial Services,931.95,2.3016256236922508,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3970745404068835
INDUSINDBK.NS,2024-12-30,953.3,973.5,948.85,963.5,8165774,Financial Services,953.4,1.0593664778686829,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3906873502014183
INDUSINDBK.NS,2024-12-31,958.0,961.45,949.05,960.15,2295670,Financial Services,963.5,-0.347690710949665,2.0063664782994888,2.0063664782994888,2.0063664782994888,-0.3928058736854092
INFY.NS,2024-01-01,1479.54,1496.84,1475.93,1491.41,2808451,Technology,,0.0,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0
INFY.NS,2024-01-02,1486.27,1489.29,1464.15,1475.11,5396313,Technology,1491.41,-1.0929254866200562,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.010929254866200555
INFY.NS,2024-01-03,1461.22,1461.22,1430.51,1432.43,7550363,Technology,1475.11,-2.8933435472608715,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.039546469448374366
INFY.NS,2024-01-04,1446.8,1461.03,1435.22,1454.25,7056038,Technology,1432.43,1.5232856055793256,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.024916019069203044
INFY.NS,2024-01-05,1448.53,1480.21,1448.05,1473.34,8895403,Technology,1454.25,1.3127041430290471,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.012116051253512006
INFY.NS,2024-01-08,1469.87,1476.65,1454.78,1463.96,4440136,Technology,1473.34,-0.6366487029470375,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.018405401599828508
INFY.NS,2024-01-09,1482.32,1493.0,1466.89,1470.21,4412074,Technology,1463.96,0.4269242329025383,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.014214736390395832
INFY.NS,2024-01-10,1466.03,1476.12,1446.85,1461.17,4096845,Technology,1470.21,-0.6148781466593183,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.020276114549319213
INFY.NS,2024-01-11,1465.98,1466.08,1429.16,1436.47,11296088,Technology,1461.17,-1.6904261653332635,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.03683762345699715
INFY.NS,2024-01-12,1501.65,1555.48,1495.3,1550.44,26754401,Technology,1436.47,7.934032733019139,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0395799947700497
INFY.NS,2024-01-15,1581.39,1600.62,1572.79,1588.27,13228305,Technology,1550.44,2.439952529604495,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0649452531497039
INFY.NS,2024-01-16,1581.25,1584.81,1562.21,1568.51,6500917,Technology,1588.27,-1.2441209618012046,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.05169604602356137
INFY.NS,2024-01-17,1557.65,1583.84,1557.65,1576.83,9209876,Technology,1568.51,0.5304397166737819,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.057274659550358153
INFY.NS,2024-01-18,1579.18,1585.29,1565.34,1579.13,6375464,Technology,1576.83,0.14586226796802332,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.05881682434742941
INFY.NS,2024-01-19,1587.79,1601.15,1580.62,1595.09,4522736,Technology,1579.13,1.0106830976550258,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.06951810702623651
INFY.NS,2024-01-23,1586.34,1609.99,1574.42,1578.7,9401255,Technology,1595.09,-1.0275282272473574,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.05852850658102038
INFY.NS,2024-01-24,1595.77,1615.09,1581.44,1610.67,8999681,Technology,1578.7,2.025083929815673,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.07996459726031047
INFY.NS,2024-01-25,1608.31,1615.62,1593.94,1604.61,8865304,Technology,1610.67,-0.37624094320997925,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.07590132827324436
INFY.NS,2024-01-29,1600.81,1614.46,1583.94,1592.59,4253785,Technology,1604.61,-0.7490916795981567,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.06784184094246348
INFY.NS,2024-01-30,1598.22,1624.7,1584.57,1587.64,4995943,Technology,1592.59,-0.3108144594653877,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.06452283409659287
INFY.NS,2024-01-31,1584.57,1602.83,1574.81,1596.73,6763779,Technology,1587.64,0.572547932780726,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0706177375771917
INFY.NS,2024-02-01,1595.43,1612.2,1586.58,1593.03,5760011,Technology,1596.73,-0.231723585077004,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0681368637732076
INFY.NS,2024-02-02,1601.68,1652.1,1600.67,1627.92,7858483,Technology,1593.03,2.1901659102465176,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.09153083323834466
INFY.NS,2024-02-05,1629.27,1635.04,1616.87,1622.01,3634135,Technology,1627.92,-0.3630399528232396,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0875681402163051
INFY.NS,2024-02-06,1621.58,1666.04,1609.27,1662.63,7694265,Technology,1622.01,2.504300220097294,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.11480411154545012
INFY.NS,2024-02-07,1662.2,1662.2,1621.67,1628.31,4613877,Technology,1662.63,-2.0641994911676176,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.09179233074741333
INFY.NS,2024-02-08,1632.39,1640.42,1617.78,1626.72,5919715,Technology,1628.31,-0.09764725390127912,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.09072622551813381
INFY.NS,2024-02-09,1619.61,1627.49,1595.67,1604.85,4600004,Technology,1626.72,-1.344423133667756,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.07606224981728693
INFY.NS,2024-02-12,1605.81,1627.54,1605.81,1615.18,3555808,Technology,1604.85,0.6436738636009692,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0829885812754374
INFY.NS,2024-02-13,1617.97,1623.84,1599.23,1619.46,2696481,Technology,1615.18,0.26498594583885215,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.08585834881085685
INFY.NS,2024-02-14,1596.05,1604.95,1572.31,1601.82,3768579,Technology,1619.46,-1.0892519728798549,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.07403061532375399
INFY.NS,2024-02-15,1612.2,1622.54,1597.4,1611.58,4834391,Technology,1601.82,0.6093069133860229,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.08057475811480419
INFY.NS,2024-02-16,1623.74,1642.97,1622.73,1635.9,4880654,Technology,1611.58,1.509078047630286,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.09688147457774887
INFY.NS,2024-02-19,1639.12,1645.37,1622.49,1634.08,3690993,Technology,1635.9,-0.11125374411639853,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.09566115286876187
INFY.NS,2024-02-20,1619.9,1628.79,1604.27,1620.14,3706389,Technology,1634.08,-0.8530794085968758,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.08631429318564332
INFY.NS,2024-02-21,1609.32,1609.32,1581.73,1591.58,4300508,Technology,1620.14,-1.7628106213043424,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.06716462944461954
INFY.NS,2024-02-22,1600.67,1619.51,1580.86,1616.39,5841277,Technology,1591.58,1.5588283341082556,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.08379989405998356
INFY.NS,2024-02-23,1631.43,1632.83,1607.3,1612.06,5373072,Technology,1616.39,-0.2678808950810234,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.08089660120288844
INFY.NS,2024-02-26,1610.23,1610.23,1581.44,1596.01,2782438,Technology,1612.06,-0.9956205104028358,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.07013497294506532
INFY.NS,2024-02-27,1596.82,1606.53,1588.94,1599.32,5159088,Technology,1596.01,0.2073921842594937,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.07235434923998074
INFY.NS,2024-02-28,1605.48,1622.59,1597.83,1606.68,3188916,Technology,1599.32,0.4601955831228352,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.07728927659060858
INFY.NS,2024-02-29,1600.67,1617.25,1589.42,1609.22,7814722,Technology,1606.68,0.15808997435705702,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.07899236293172218
INFY.NS,2024-03-01,1604.51,1607.35,1587.21,1590.77,6387291,Technology,1609.22,-1.1465181889362577,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0666215192334767
INFY.NS,2024-03-04,1593.79,1600.14,1570.53,1573.94,4445156,Technology,1590.77,-1.0579782118093708,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.05533689595751645
INFY.NS,2024-03-05,1570.87,1574.09,1540.1,1544.43,4596579,Technology,1573.94,-1.8749126396177738,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.035550251104659036
INFY.NS,2024-03-06,1540.87,1557.55,1515.11,1555.05,6420684,Technology,1544.43,0.6876323303743058,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.04267102942852685
INFY.NS,2024-03-07,1554.14,1565.53,1542.22,1553.99,6348359,Technology,1555.05,-0.06816501077135433,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.04196029260900702
INFY.NS,2024-03-11,1546.01,1551.45,1526.64,1538.76,6752895,Technology,1553.99,-0.9800577867296455,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.031748479626661386
INFY.NS,2024-03-12,1538.18,1562.21,1535.92,1550.63,4614222,Technology,1538.76,0.7714003483324312,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.039707390992415936
INFY.NS,2024-03-13,1550.58,1561.73,1536.79,1549.14,5688997,Technology,1550.63,-0.09608997633220104,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.038708336406487076
INFY.NS,2024-03-14,1552.02,1593.7,1545.87,1589.42,8803799,Technology,1549.14,2.6001523425900803,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.06571633554823886
INFY.NS,2024-03-15,1577.69,1582.21,1555.82,1570.87,11809997,Technology,1589.42,-1.1670923984849935,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.05327844120664249
INFY.NS,2024-03-18,1567.02,1569.57,1537.07,1540.73,4958904,Technology,1570.87,-1.9186820042396808,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.033069377300674496
INFY.NS,2024-03-19,1530.83,1537.22,1497.8,1501.12,6870411,Technology,1540.73,-2.5708592680093285,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.006510617469373869
INFY.NS,2024-03-20,1502.61,1514.1,1492.37,1494.87,4759059,Technology,1501.12,-0.4163557876785334,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0023199522599410827
INFY.NS,2024-03-21,1503.57,1516.02,1483.77,1494.63,11062497,Technology,1494.87,-0.016054907784608812,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0021590307158989575
INFY.NS,2024-03-22,1462.23,1469.83,1440.31,1450.55,14673890,Technology,1494.63,-2.9492248917792465,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.027396892873187917
INFY.NS,2024-03-26,1434.35,1449.21,1430.41,1434.98,8351081,Technology,1450.55,-1.0733859570507696,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.037836678042926564
INFY.NS,2024-03-27,1438.2,1441.08,1424.31,1426.52,6857402,Technology,1434.98,-0.5895552551255094,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.043509162470414586
INFY.NS,2024-03-28,1429.69,1453.39,1429.69,1440.17,12499530,Technology,1426.52,0.9568740711662009,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.034356749653013496
INFY.NS,2024-04-01,1466.08,1470.84,1435.12,1437.67,6580002,Technology,1440.17,-0.17359061777429052,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.03603301573678652
INFY.NS,2024-04-02,1427.48,1435.46,1423.63,1425.56,7279400,Technology,1437.67,-0.8423351673193519,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.04415284864658342
INFY.NS,2024-04-03,1421.85,1437.33,1418.01,1423.44,8736248,Technology,1425.56,-0.14871348803276543,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.04557432228562297
INFY.NS,2024-04-04,1432.96,1437.86,1411.28,1429.26,11186915,Technology,1423.44,0.408868656213113,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.04167197484259921
INFY.NS,2024-04-05,1422.86,1429.26,1419.02,1421.95,5072482,Technology,1429.26,-0.5114534794229143,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.04657337687155172
INFY.NS,2024-04-08,1425.7,1433.34,1417.14,1419.64,6610887,Technology,1421.95,-0.16245296951369212,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.04812224673295806
INFY.NS,2024-04-09,1432.43,1455.31,1429.83,1437.09,9423230,Technology,1419.64,1.2291848637682665,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.03642190946822221
INFY.NS,2024-04-10,1442.38,1451.51,1427.19,1448.58,6744595,Technology,1437.09,0.7995323883681613,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.02871779054720114
INFY.NS,2024-04-12,1445.89,1448.58,1422.34,1427.38,12275616,Technology,1448.58,-1.463502188349958,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.04293252693759675
INFY.NS,2024-04-15,1422.82,1434.3,1404.6,1411.42,8531224,Technology,1427.38,-1.1181325225237873,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.05363380961640407
INFY.NS,2024-04-16,1394.94,1398.93,1358.45,1359.8,16173541,Technology,1411.42,-3.65730965977527,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08824535171415049
INFY.NS,2024-04-18,1366.19,1388.88,1353.12,1364.41,22107945,Technology,1359.8,0.33902044418297744,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08515431705567289
INFY.NS,2024-04-19,1331.49,1371.72,1325.48,1356.72,20603621,Technology,1364.41,-0.5636135765642332,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.09031051152935898
INFY.NS,2024-04-22,1365.04,1381.33,1358.45,1377.39,5859087,Technology,1356.72,1.5235273306209145,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.07645114354872318
INFY.NS,2024-04-23,1387.25,1390.95,1377.63,1386.67,4856174,Technology,1377.39,0.6737380117468525,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.07022884384575745
INFY.NS,2024-04-24,1388.5,1388.5,1371.91,1375.47,4268213,Technology,1386.67,-0.8076903661289307,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.07773851590106085
INFY.NS,2024-04-25,1365.13,1389.07,1365.13,1382.87,9089398,Technology,1375.47,0.5379979207107289,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.07277676829309276
INFY.NS,2024-04-26,1384.07,1389.55,1371.86,1374.99,8062444,Technology,1382.87,-0.5698294127430549,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.07806035898914532
INFY.NS,2024-04-29,1374.7,1384.17,1373.07,1379.31,5055957,Technology,1374.99,0.3141841031571092,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.07516377119638551
INFY.NS,2024-04-30,1379.27,1381.05,1362.78,1365.66,6936588,Technology,1379.31,-0.9896252474063019,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08431618401378638
INFY.NS,2024-05-02,1358.41,1368.98,1357.3,1359.8,10076354,Technology,1365.66,-0.4290965540471367,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.0882453517141506
INFY.NS,2024-05-03,1367.15,1369.75,1348.98,1361.58,8842345,Technology,1359.8,0.13090160317693578,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08705185026250428
INFY.NS,2024-05-06,1365.13,1389.84,1362.35,1370.81,6445422,Technology,1361.58,0.6778889231627975,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.080863075881214
INFY.NS,2024-05-07,1369.89,1387.58,1360.9,1385.27,6080661,Technology,1370.81,1.0548507816546449,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.07116755285267062
INFY.NS,2024-05-08,1379.8,1384.12,1370.52,1372.15,6234983,Technology,1385.27,-0.9471077840420922,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.07996459726031158
INFY.NS,2024-05-09,1372.39,1393.93,1369.8,1383.93,6088406,Technology,1372.15,0.8585067230259061,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.07206603147357293
INFY.NS,2024-05-10,1379.6,1380.47,1358.4,1369.85,8777481,Technology,1383.93,-1.0173924981754967,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08150676205738294
INFY.NS,2024-05-13,1369.94,1369.94,1356.67,1368.45,3735954,Technology,1369.85,-0.10220097090921369,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08244547106429578
INFY.NS,2024-05-14,1371.29,1378.35,1363.26,1369.65,3463230,Technology,1368.45,0.08769045270196539,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08164086334408471
INFY.NS,2024-05-15,1370.9,1376.48,1363.74,1365.09,4327544,Technology,1369.65,-0.33293177089038606,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08469837268088698
INFY.NS,2024-05-16,1378.55,1399.5,1371.86,1397.2,9249145,Technology,1365.09,2.3522258605659796,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.06316841110090554
INFY.NS,2024-05-17,1400.7,1400.7,1383.64,1388.5,7542860,Technology,1397.2,-0.6226739192671088,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.06900181707243591
INFY.NS,2024-05-21,1374.75,1388.88,1373.21,1378.74,6752663,Technology,1388.5,-0.7029168167086778,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.075545959863486
INFY.NS,2024-05-22,1373.55,1403.54,1372.83,1398.59,7173285,Technology,1378.74,1.4397203243541137,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.0622364071583279
INFY.NS,2024-05-23,1398.49,1421.04,1393.98,1415.51,8641428,Technology,1398.59,1.2097898597873624,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.05089143830335163
INFY.NS,2024-05-24,1411.52,1418.49,1403.59,1408.49,5277938,Technology,1415.51,-0.4959343275568511,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.05559839346658635
INFY.NS,2024-05-27,1414.98,1422.43,1403.83,1414.5,5821844,Technology,1408.49,0.4266980951231454,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.05156864980119591
INFY.NS,2024-05-28,1418.49,1418.97,1403.88,1410.37,6186922,Technology,1414.5,-0.2919759632379009,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.054337841371589146
INFY.NS,2024-05-29,1408.78,1408.88,1393.98,1394.89,7401634,Technology,1410.37,-1.0975843218446075,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.06471728096231177
INFY.NS,2024-05-30,1387.05,1393.83,1366.62,1372.3,9663150,Technology,1394.89,-1.6194825398418617,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.07986402129528536
INFY.NS,2024-05-31,1374.59,1400.86,1365.03,1371.76,37113815,Technology,1372.3,-0.03934999635647917,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08022609476938025
INFY.NS,2024-06-03,1404.03,1404.03,1368.93,1370.79,10589244,Technology,1371.76,-0.07071207791450598,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08087648600988417
INFY.NS,2024-06-04,1373.81,1379.66,1324.42,1358.84,13736134,Technology,1370.79,-0.8717600799538986,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.08888903789031943
INFY.NS,2024-06-05,1365.18,1402.08,1365.18,1394.38,9233424,Technology,1358.84,2.615466132878057,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.06505923924340129
INFY.NS,2024-06-06,1408.86,1437.48,1401.6,1435.48,12660930,Technology,1394.38,2.94754657984193,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.037501424826172025
INFY.NS,2024-06-07,1444.01,1501.24,1440.35,1495.3,24075302,Technology,1435.48,4.167247192576695,1.4433207748980776,1.4433207748980776,1.4433207748980776,0.0026082700263498904
INFY.NS,2024-06-10,1487.2,1491.59,1459.9,1462.29,6810606,Technology,1495.3,-2.2075837624556938,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.01952514734378974
INFY.NS,2024-06-11,1462.58,1468.82,1456.64,1458.39,4853054,Technology,1462.29,-0.26670496276387473,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.022140122434475606
INFY.NS,2024-06-12,1469.36,1471.07,1445.72,1448.1,9564320,Technology,1458.39,-0.7055725834653412,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.029039633635285722
INFY.NS,2024-06-13,1457.66,1467.41,1452.15,1456.64,7307565,Technology,1448.1,0.589738277743263,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.02331350869311677
INFY.NS,2024-06-14,1466.14,1466.14,1448.93,1451.71,4237727,Technology,1456.64,-0.3384501318101977,1.4433207748980776,1.4433207748980776,1.4433207748980776,-0.026619105410317312
